"CPI tháng 9 tăng mạnh, áp lực lạm phát tiếp tục gia tăng","Lạm phát: CPI tháng 9 bật tăng, chuyên gia cảnh báo áp lực giá"
Ngân hàng Trung ương cân nhắc tăng lãi suất trong kỳ họp tới,Khả năng tăng lãi suất: Ngân hàng Trung ương thảo luận chính sách
Tốc độ tăng trưởng GDP quý III đạt mức khả quan hơn dự báo,GDP quý III vượt kỳ vọng — tín hiệu phục hồi kinh tế
Thâm hụt thương mại giảm nhờ xuất khẩu tăng trưởng tích cực,Xuất khẩu phục hồi giúp thu hẹp thâm hụt thương mại
Doanh nghiệp nhỏ và vừa (SME) gặp khó trong tiếp cận tín dụng,Khó vay vốn: SME báo động về tiếp cận tín dụng ngân hàng
Dòng vốn FDI chảy vào ngành chế biến tiếp tục tăng nửa đầu năm,"FDI vào chế biến chế tạo tăng mạnh, thu hút đầu tư nước ngoài"
Giá xăng dầu thế giới tăng kéo theo chi phí logistics tăng cao,Tăng giá dầu: doanh nghiệp logistics chịu áp lực chi phí
Thị trường chứng khoán biến động mạnh sau thông tin vĩ mô,Cổ phiếu rung lắc: nhà đầu tư lo ngại trước dữ liệu kinh tế
Tỷ giá VND/USD biến động nhẹ do dòng vốn ngắn hạn,Áp lực tỷ giá: VND điều chỉnh nhẹ trước biến động vốn
Thị trường bất động sản đô thị: giá nhà tiếp tục neo cao,"Giá nhà đô thị vẫn ở mức cao, giao dịch chững lại"
Ngân hàng công bố chương trình cho vay ưu đãi hỗ trợ DN nhỏ,Chương trình tín dụng ưu đãi được triển khai cho doanh nghiệp nhỏ
"Chi tiêu tiêu dùng tăng mạnh trong kỳ nghỉ lễ, bán lẻ khởi sắc",Bán lẻ phục hồi: tiêu dùng tăng cao trong dịp lễ vừa qua
"Thống kê thất nghiệp giảm, thị trường lao động dần ấm lên",Việc làm hồi phục: tỷ lệ thất nghiệp tiếp tục giảm
Nhà nước dự kiến tăng đầu tư công để kích cầu nền kinh tế,Kích cầu: chính phủ đề xuất tăng chi đầu tư công
"Doanh thu du lịch phục hồi, góp phần thúc đẩy GDP địa phương","Du lịch hồi phục mạnh, đóng góp tích cực cho kinh tế địa phương"
Chi phí đầu vào tăng khiến doanh nghiệp sản xuất chịu ép biên lợi nhuận,Doanh nghiệp sản xuất chịu áp lực biên lợi nhuận do chi phí tăng
Chính sách thuế mới hướng tới hỗ trợ đầu tư xanh và bền vững,Ưu đãi thuế cho dự án xanh: chính sách mới thu hút đầu tư
Nợ xấu ngân hàng giảm nhẹ sau biện pháp xử lý mạnh tay,Xử lý nợ xấu: ngân hàng báo cáo tỷ lệ NPL giảm
"Giá lương thực thế giới tăng, gây áp lực lên giá thực phẩm trong nước",Lương thực tăng giá toàn cầu đẩy chi phí thực phẩm nội địa
Chính phủ đẩy mạnh cải cách thủ tục hành chính để thu hút doanh nghiệp,Cải cách hành chính: nỗ lực giảm rào cản cho doanh nghiệp
Nền kinh tế số: thanh toán điện tử tiếp tục tăng trưởng,"Thanh toán số bùng nổ, fintech mở rộng dịch vụ tại Việt Nam"
Ngành nông nghiệp đối mặt với chi phí sản xuất tăng cao,"Giá phân bón và vận chuyển tăng, nông dân chịu áp lực"
Thị trường trái phiếu doanh nghiệp có dấu hiệu sôi động trở lại,Trái phiếu doanh nghiệp phục hồi: cầu đầu tư gia tăng
Xuất khẩu nông sản đạt kỷ lục nhờ mở rộng thị trường mới,"Nông sản Việt xuất khẩu tăng mạnh, khai thác thị trường mới"
Chi phí logistics tăng làm tăng giá thành xuất khẩu,Doanh nghiệp lo ngại chi phí logistics đẩy giá xuất khẩu lên cao
"Tín dụng tiêu dùng tăng mạnh, ngân hàng cảnh báo rủi ro",Ngân hàng lưu ý rủi ro khi tín dụng tiêu dùng bùng nổ
Giá nguyên liệu công nghiệp thế giới biến động theo chuỗi cung ứng,Chuỗi cung ứng gián đoạn đẩy giá nguyên liệu lên xuống thất thường
"Lãi suất cho vay mua nhà được điều chỉnh, thị trường BĐS có biến động",Thị trường bất động sản phản ứng trước điều chỉnh lãi suất vay mua nhà
Doanh nghiệp xuất khẩu than gặp khó do quy định môi trường mới,"Quy định môi trường siết chặt, xuất khẩu than bị ảnh hưởng"
"Số liệu bán lẻ online tăng đột biến, thương mại điện tử hưởng lợi",Thương mại điện tử bùng nổ: doanh số bán lẻ trực tuyến tăng
Thâm hụt ngân sách gia tăng do chi tiêu y tế và an sinh xã hội,Ngân sách chịu áp lực khi chi y tế và an sinh tăng vọt
Đồng tiền số quốc gia: thí điểm ví điện tử trung ương bước đầu thành công,Thí điểm CBDC: ví điện tử do nhà nước phát hành gây chú ý
Doanh nghiệp logistics đầu tư nâng cấp cảng để giảm tắc nghẽn,Đầu tư hạ tầng cảng: giải pháp giảm tắc nghẽn xuất nhập khẩu
Chiến lược giá mới của doanh nghiệp bán lẻ nhằm kích thích cầu,Giảm giá mạnh: bán lẻ đua nhau kích cầu tiêu dùng
Giá vàng trong nước biến động theo diễn biến thế giới,Vàng tăng/giảm: nhà đầu tư trong nước theo sát giá quốc tế
"Thu hút du khách quốc tế tăng, ngành hàng không phục hồi doanh thu",Hàng không phục hồi: doanh thu tăng khi du lịch mở cửa
Tăng lương tối thiểu vùng: tác động đến chi phí doanh nghiệp,Doanh nghiệp tính toán lại chi phí sau quyết định tăng lương tối thiểu
"Thị trường ô tô phục hồi, doanh số bán tăng so với năm trước",Ô tô: doanh số bán hàng tăng mạnh trong quý vừa qua
"Nguồn kiều hối ổn định, giúp hỗ trợ thanh khoản ngoại tệ","Kiều hối duy trì ổn định, góp phần bình ổn tỷ giá và ngoại tệ"
"Đầu tư mạo hiểm vào công nghệ tăng cao, startup hưởng lợi",Quỹ đầu tư mạo hiểm đổ vốn vào công nghệ — làn sóng gọi vốn mới
